Chrom.1		
UV		
ml	mAU	
18.055	342.754	
18.056	342.7119	
18.057	342.6685	
18.058	342.624	
18.059	342.5795	
18.06	342.5329	
18.06	342.4879	
18.061	342.4382	
18.062	342.3921	
18.063	342.3425	
18.064	342.293	
18.065	342.2442	
18.065	342.1934	
18.066	342.1417	
18.067	342.0924	
18.068	342.0447	
18.069	341.9947	
18.07	341.9434	
18.07	341.888	
18.071	341.8374	
18.072	341.7878	
18.073	341.7387	
18.074	341.6871	
18.075	341.636	
18.075	341.586	
18.076	341.537	
18.077	341.4857	
18.078	341.4333	
18.079	341.3849	
18.08	341.3342	
18.08	341.2874	
18.081	341.239	
18.082	341.1934	
18.083	341.1447	
18.084	341.1	
18.084	341.055	
18.085	341.012	
18.086	340.9698	
18.087	340.9258	
18.088	340.8805	
18.089	340.8336	
18.089	340.7867	
18.09	340.7407	
18.091	340.6966	
18.092	340.6521	
18.093	340.6061	
18.094	340.5601	
18.094	340.5129	
18.095	340.4668	
18.096	340.4221	
18.097	340.3778	
18.098	340.3345	
18.099	340.2904	
18.099	340.2457	
18.1	340.2023	
18.101	340.1553	
18.102	340.1081	
18.103	340.0618	
18.104	340.0172	
18.104	339.9709	
18.105	339.9243	
18.106	339.8793	
18.107	339.8366	
18.108	339.7926	
18.109	339.7462	
18.109	339.6985	
18.11	339.6502	
18.111	339.6007	
18.112	339.5534	
18.113	339.504	
18.113	339.4525	
18.114	339.4007	
18.115	339.3507	
18.116	339.2994	
18.117	339.2458	
18.118	339.1913	
18.118	339.1367	
18.119	339.0806	
18.12	339.0241	
18.121	338.9678	
18.122	338.9143	
18.123	338.8597	
18.123	338.8026	
18.124	338.7448	
18.125	338.6869	
18.126	338.6286	
18.127	338.5693	
18.128	338.5074	
18.128	338.4471	
18.129	338.388	
18.13	338.3297	
18.131	338.2715	
18.132	338.2148	
18.133	338.156	
18.133	338.0982	
18.134	338.043	
18.135	337.9865	
18.136	337.9295	
18.137	337.8727	
18.138	337.8166	
18.138	337.7651	
18.139	337.7156	
18.14	337.6646	
18.141	337.6109	
18.142	337.5556	
18.143	337.5008	
18.143	337.4463	
18.144	337.3912	
18.145	337.3361	
18.146	337.2819	
18.147	337.2285	
18.147	337.1764	
18.148	337.126	
18.149	337.0755	
18.15	337.023	
18.151	336.9716	
18.152	336.9203	
18.152	336.8688	
18.153	336.8168	
18.154	336.7649	
18.155	336.7111	
18.156	336.6581	
18.157	336.6066	
18.157	336.5561	
18.158	336.5057	
18.159	336.4534	
18.16	336.3996	
18.161	336.3463	
18.162	336.292	
18.162	336.2384	
18.163	336.1826	
18.164	336.1274	
18.165	336.0731	
18.166	336.0184	
18.167	335.9633	
18.167	335.9058	
18.168	335.8453	
18.169	335.7852	
18.17	335.7248	
18.171	335.6649	
18.172	335.6032	
18.172	335.5399	
18.173	335.4764	
18.174	335.4128	
18.175	335.3504	
18.176	335.2879	
18.176	335.2235	
18.177	335.1598	
18.178	335.0951	
18.179	335.0289	
18.18	334.9638	
18.181	334.8997	
18.181	334.8371	
18.182	334.7753	
18.183	334.7125	
18.184	334.6524	
18.185	334.5895	
18.186	334.5272	
18.186	334.4659	
18.187	334.4045	
18.188	334.3442	
18.189	334.285	
18.19	334.2252	
18.191	334.1655	
18.191	334.1093	
18.192	334.0574	
18.193	334.005	
18.194	333.9499	
18.195	333.8922	
18.196	333.8338	
18.196	333.7773	
18.197	333.7221	
18.198	333.6647	
18.199	333.6059	
18.2	333.5489	
18.201	333.4922	
18.201	333.4327	
18.202	333.3725	
18.203	333.3124	
18.204	333.2542	
18.205	333.1925	
18.206	333.1344	
18.206	333.0764	
18.207	333.0172	
18.208	332.957	
18.209	332.8999	
18.21	332.8434	
18.21	332.7848	
18.211	332.7254	
18.212	332.6669	
18.213	332.6069	
18.214	332.5463	
18.215	332.4858	
18.215	332.4274	
18.216	332.3672	
18.217	332.3014	
18.218	332.2417	
18.219	332.1789	
18.22	332.1154	
18.22	332.0525	
18.221	331.989	
18.222	331.9255	
18.223	331.8602	
18.224	331.7975	
18.225	331.7323	
18.225	331.6668	
18.226	331.5974	
18.227	331.5288	
18.228	331.4594	
18.229	331.3942	
18.23	331.3223	
18.23	331.2527	
18.231	331.1833	
18.232	331.116	
18.233	331.0456	
18.234	330.975	
18.235	330.908	
18.235	330.8383	
18.236	330.7656	
18.237	330.6965	
18.238	330.6289	
18.239	330.5574	
18.239	330.4893	
18.24	330.4208	
18.241	330.3509	
18.242	330.2798	
18.243	330.2144	
18.244	330.1478	
18.244	330.0781	
18.245	330.0131	
18.246	329.9528	
18.247	329.8903	
18.248	329.8249	
18.249	329.7581	
18.249	329.6899	
18.25	329.622	
18.251	329.5547	
18.252	329.4857	
18.253	329.4165	
18.254	329.3475	
18.254	329.2805	
18.255	329.2118	
18.256	329.1436	
18.257	329.0775	
18.258	329.0098	
18.259	328.9429	
18.259	328.876	
18.26	328.8087	
18.261	328.7425	
18.262	328.6766	
18.263	328.6119	
18.264	328.5457	
18.264	328.4782	
18.265	328.4141	
18.266	328.3515	
18.267	328.2872	
18.268	328.221	
18.269	328.1536	
18.269	328.0852	
18.27	328.0168	
18.271	327.9502	
18.272	327.8835	
18.273	327.8154	
18.273	327.7473	
18.274	327.678	
18.275	327.6068	
18.276	327.5373	
18.277	327.4682	
18.278	327.397	
18.278	327.3269	
18.279	327.2558	
18.28	327.1839	
18.281	327.1117	
18.282	327.0381	
18.283	326.965	
18.283	326.8923	
18.284	326.8177	
18.285	326.7449	
18.286	326.6697	
18.287	326.5922	
18.288	326.5159	
18.288	326.4414	
18.289	326.3689	
18.29	326.2974	
18.291	326.2252	
18.292	326.1518	
18.293	326.0783	
18.293	326.0061	
18.294	325.9338	
18.295	325.8634	
18.296	325.7936	
18.297	325.7238	
18.298	325.6528	
18.298	325.5843	
18.299	325.5202	
18.3	325.4562	
18.301	325.3887	
18.302	325.3181	
18.302	325.2466	
18.303	325.1777	
18.304	325.109	
18.305	325.0399	
18.306	324.9726	
18.307	324.9034	
18.307	324.8339	
18.308	324.7646	
18.309	324.6948	
18.31	324.6239	
18.311	324.5538	
18.312	324.483	
18.312	324.4113	
18.313	324.3415	
18.314	324.2707	
18.315	324.1999	
18.316	324.1285	
18.317	324.0584	
18.317	323.9879	
18.318	323.9166	
18.319	323.8468	
18.32	323.7762	
18.321	323.7038	
18.322	323.6324	
18.322	323.5632	
18.323	323.4944	
18.324	323.4213	
18.325	323.3471	
18.326	323.2733	
18.327	323.197	
18.327	323.1216	
18.328	323.0461	
18.329	322.9701	
18.33	322.8931	
18.331	322.8148	
18.332	322.7346	
18.332	322.6554	
18.333	322.5762	
18.334	322.495	
18.335	322.4136	
18.336	322.3308	
18.336	322.2469	
18.337	322.1628	
18.338	322.0774	
18.339	321.9909	
18.34	321.9066	
18.341	321.8214	
18.341	321.7359	
18.342	321.6492	
18.343	321.5597	
18.344	321.4716	
18.345	321.3863	
18.346	321.3003	
18.346	321.2141	
18.347	321.1289	
18.348	321.0434	
18.349	320.959	
18.35	320.8749	
18.351	320.7912	
18.351	320.7107	
18.352	320.6367	
18.353	320.5658	
18.354	320.4904	
18.355	320.4085	
18.356	320.3299	
18.356	320.2509	
18.357	320.171	
18.358	320.0901	
18.359	320.0107	
18.36	319.9333	
18.361	319.8557	
18.361	319.7779	
18.362	319.6998	
18.363	319.624	
18.364	319.5484	
18.365	319.4741	
18.365	319.3973	
18.366	319.3203	
18.367	319.2456	
18.368	319.1679	
18.369	319.0923	
18.37	319.0146	
18.37	318.9393	
18.371	318.8631	
18.372	318.788	
18.373	318.7099	
18.374	318.6318	
18.375	318.5531	
18.375	318.4751	
18.376	318.3917	
18.377	318.3124	
18.378	318.2343	
18.379	318.1545	
18.38	318.075	
18.38	317.9937	
18.381	317.9097	
18.382	317.8263	
18.383	317.7441	
18.384	317.6588	
18.385	317.5718	
18.385	317.4868	
18.386	317.3997	
18.387	317.3124	
18.388	317.2254	
18.389	317.1373	
18.39	317.0475	
18.39	316.9608	
18.391	316.8737	
18.392	316.7852	
18.393	316.6959	
18.394	316.6067	
18.395	316.5162	
18.395	316.4272	
18.396	316.34	
18.397	316.2545	
18.398	316.1657	
18.399	316.0795	
18.399	315.9948	
18.4	315.9073	
18.401	315.8213	
18.402	315.7377	
18.403	315.6538	
18.404	315.5682	
18.404	315.4844	
18.405	315.4068	
18.406	315.3317	
18.407	315.2541	
18.408	315.1741	
18.409	315.0912	
18.409	315.0102	
18.41	314.9287	
18.411	314.8463	
18.412	314.7634	
18.413	314.6805	
18.414	314.5982	
18.414	314.5164	
18.415	314.4362	
18.416	314.3568	
18.417	314.2765	
18.418	314.1946	
18.419	314.1142	
18.419	314.0333	
18.42	313.9507	
18.421	313.8691	
18.422	313.7873	
18.423	313.7047	
18.424	313.6222	
18.424	313.541	
18.425	313.458	
18.426	313.3751	
18.427	313.295	
18.428	313.2136	
18.428	313.1299	
18.429	313.0467	
18.43	312.9631	
18.431	312.8795	
18.432	312.7971	
18.433	312.7137	
18.433	312.6284	
18.434	312.5425	
18.435	312.4574	
18.436	312.3704	
18.437	312.2812	
18.438	312.1914	
18.438	312.1023	
18.439	312.0125	
18.44	311.923	
18.441	311.8317	
18.442	311.7386	
18.443	311.6448	
18.443	311.5519	
18.444	311.4613	
18.445	311.3682	
18.446	311.2751	
18.447	311.1827	
18.448	311.0872	
18.448	310.9917	
18.449	310.8976	
18.45	310.8026	
18.451	310.7071	
18.452	310.6128	
18.453	310.5161	
18.453	310.4207	
18.454	310.3283	
18.455	310.2365	
18.456	310.1437	
18.457	310.0518	
18.458	309.9613	
18.458	309.873	
18.459	309.7894	
18.46	309.7074	
18.461	309.6204	
18.462	309.5298	
18.462	309.4422	
18.463	309.3541	
18.464	309.266	
18.465	309.1737	
18.466	309.0842	
18.467	308.9971	
18.467	308.9089	
18.468	308.8218	
18.469	308.7365	
18.47	308.6507	
18.471	308.5648	
18.472	308.4788	
18.472	308.3924	
18.473	308.3073	
18.474	308.2211	
18.475	308.1333	
18.476	308.046	
18.477	307.9593	
18.477	307.8721	
18.478	307.7841	
18.479	307.6975	
18.48	307.6112	
18.481	307.5244	
18.482	307.438	
18.482	307.3503	
18.483	307.2607	
18.484	307.172	
18.485	307.083	
18.486	306.9958	
18.487	306.9052	
18.487	306.8138	
18.488	306.7224	
18.489	306.6289	
18.49	306.536	
18.491	306.4417	
18.491	306.3472	
18.492	306.254	
18.493	306.1605	
18.494	306.0663	
18.495	305.9703	
18.496	305.8739	
18.496	305.778	
18.497	305.6825	
18.498	305.5856	
18.499	305.4886	
18.5	305.39	
18.501	305.2933	
18.501	305.1962	
18.502	305.099	
18.503	305.0013	
18.504	304.9055	
18.505	304.8091	
18.506	304.7131	
18.506	304.6168	
18.507	304.523	
18.508	304.4296	
18.509	304.3369	
18.51	304.2431	
18.511	304.1497	
18.511	304.0587	
18.512	303.9726	
18.513	303.8905	
18.514	303.8056	
18.515	303.7142	
18.516	303.623	
18.516	303.5331	
18.517	303.4468	
18.518	303.3541	
18.519	303.2677	
18.52	303.1776	
18.52	303.0918	
18.521	303.0031	
18.522	302.914	
18.523	302.8241	
18.524	302.7387	
18.525	302.649	
18.525	302.5591	
18.526	302.473	
18.527	302.3848	
18.528	302.2961	
18.529	302.2092	
18.53	302.1201	
18.53	302.0345	
18.531	301.9453	
18.532	301.8591	
18.533	301.773	
18.534	301.6854	
18.535	301.5977	
18.535	301.5093	
18.536	301.422	
18.537	301.3325	
18.538	301.2414	
18.539	301.1519	
18.54	301.0616	
18.54	300.9714	
18.541	300.8799	
18.542	300.7875	
18.543	300.6958	
18.544	300.6044	
18.545	300.5091	
18.545	300.4167	
18.546	300.3218	
18.547	300.2264	
18.548	300.1284	
18.549	300.0316	
18.55	299.9324	
18.55	299.8351	
18.551	299.7338	
18.552	299.6367	
18.553	299.5359	
18.554	299.436	
18.554	299.3373	
18.555	299.2365	
18.556	299.135	
18.557	299.0368	
18.558	298.9376	
18.559	298.838	
18.559	298.7359	
18.56	298.6346	
18.561	298.5354	
18.562	298.4352	
18.563	298.3362	
18.564	298.2385	
18.564	298.1396	
18.565	298.0466	
18.566	297.9619	
18.567	297.8741	
18.568	297.7803	
18.569	297.6856	
18.569	297.5911	
18.57	297.4962	
18.571	297.4	
18.572	297.306	
18.573	297.2124	
18.574	297.1174	
18.574	297.0218	
18.575	296.9283	
18.576	296.8348	
18.577	296.7397	
18.578	296.6448	
18.579	296.5511	
18.579	296.4579	
18.58	296.367	
18.581	296.2761	
18.582	296.1838	
18.583	296.093	
18.583	296.0019	
18.584	295.9098	
18.585	295.817	
18.586	295.7241	
18.587	295.6317	
18.588	295.5401	
18.588	295.4481	
18.589	295.3561	
18.59	295.2648	
18.591	295.1737	
18.592	295.0838	
18.593	294.9918	
18.593	294.8976	
18.594	294.8056	
18.595	294.7125	
18.596	294.6169	
18.597	294.5212	
18.598	294.4286	
18.598	294.333	
18.599	294.2353	
18.6	294.1377	
18.601	294.0391	
18.602	293.9398	
18.603	293.8409	
18.603	293.7398	
18.604	293.6396	
18.605	293.5375	
18.606	293.4369	
18.607	293.3374	
18.608	293.2349	
18.608	293.133	
18.609	293.0329	
18.61	292.9334	
18.611	292.8329	
18.612	292.7321	
18.613	292.6313	
18.613	292.5309	
18.614	292.4324	
18.615	292.3335	
18.616	292.2342	
18.617	292.1367	
18.617	292.0396	
18.618	291.9438	
18.619	291.8557	
18.62	291.7702	
18.621	291.6791	
18.622	291.5862	
18.622	291.4932	
18.623	291.3988	
18.624	291.3047	
18.625	291.2115	
18.626	291.1177	
18.627	291.0268	
18.627	290.9345	
18.628	290.8426	
18.629	290.7525	
18.63	290.6598	
18.631	290.5677	
18.632	290.4752	
18.632	290.3842	
18.633	290.2917	
18.634	290.198	
18.635	290.1082	
18.636	290.0162	
18.637	289.9242	
18.637	289.8333	
18.638	289.7425	
18.639	289.6509	
18.64	289.5598	
18.641	289.4691	
18.642	289.3792	
18.642	289.2871	
18.643	289.1936	
18.644	289.1021	
18.645	289.01	
18.646	288.9174	
18.646	288.8253	
18.647	288.7331	
18.648	288.6389	
18.649	288.5439	
18.65	288.4483	
18.651	288.3525	
18.651	288.2558	
18.652	288.1601	
18.653	288.0634	
18.654	287.9655	
18.655	287.8675	
18.656	287.7681	
18.656	287.6691	
18.657	287.572	
18.658	287.4724	
18.659	287.3728	
18.66	287.2745	
18.661	287.1751	
18.661	287.075	
18.662	286.9753	
18.663	286.8743	
18.664	286.7751	
18.665	286.6765	
18.666	286.576	
18.666	286.4755	
18.667	286.3763	
18.668	286.276	
18.669	286.1765	
18.67	286.0771	
18.671	285.9807	
18.671	285.8841	
18.672	285.7936	
18.673	285.7066	
18.674	285.6159	
18.675	285.5215	
18.676	285.4287	
18.676	285.3322	
18.677	285.2372	
18.678	285.1407	
18.679	285.0441	
18.68	284.9485	
18.68	284.8553	
18.681	284.7599	
18.682	284.6656	
18.683	284.5723	
18.684	284.4809	
18.685	284.3868	
18.685	284.2907	
18.686	284.1985	
18.687	284.1064	
18.688	284.0121	
18.689	283.9198	
18.69	283.8273	
18.69	283.7373	
18.691	283.6442	
18.692	283.5538	
18.693	283.4621	
18.694	283.3715	
18.695	283.2845	
18.695	283.1931	
18.696	283.1014	
18.697	283.0065	
18.698	282.9136	
18.699	282.8203	
18.7	282.7283	
18.7	282.6348	
18.701	282.5387	
18.702	282.4421	
18.703	282.346	
18.704	282.2508	
18.705	282.1537	
18.705	282.0573	
18.706	281.9597	
18.707	281.8622	
18.708	281.7643	
18.709	281.6675	
18.709	281.568	
18.71	281.4707	
18.711	281.3689	
18.712	281.2709	
18.713	281.1695	
18.714	281.0668	
18.714	280.9645	
18.715	280.858	
18.716	280.7554	
18.717	280.6519	
18.718	280.5515	
18.719	280.4499	
18.719	280.3496	
18.72	280.2488	
18.721	280.1488	
18.722	280.0505	
18.723	279.9538	
18.724	279.8581	
18.724	279.759	
18.725	279.6632	
18.726	279.5774	
18.727	279.4911	
18.728	279.3989	
18.729	279.3028	
18.729	279.2063	
18.73	279.1112	
18.731	279.0141	
18.732	278.9213	
18.733	278.827	
18.734	278.7319	
18.734	278.6388	
18.735	278.5475	
18.736	278.4548	
18.737	278.3622	
18.738	278.2693	
18.739	278.1772	
18.739	278.0858	
18.74	277.9934	
18.741	277.9013	
18.742	277.8102	
18.743	277.7191	
18.743	277.6255	
18.744	277.5316	
18.745	277.4396	
18.746	277.3477	
18.747	277.2577	
18.748	277.1676	
18.748	277.0769	
18.749	276.9855	
18.75	276.8944	
18.751	276.8029	
18.752	276.7114	
18.753	276.6181	
18.753	276.524	
18.754	276.4312	
18.755	276.3372	
18.756	276.2419	
18.757	276.1491	
18.758	276.0547	
18.758	275.9607	
18.759	275.8653	
18.76	275.7694	
18.761	275.6742	
18.762	275.5776	
18.763	275.4786	
18.763	275.3804	
18.764	275.282	
18.765	275.1842	
18.766	275.0847	
18.767	274.9843	
18.768	274.8817	
18.768	274.779	
18.769	274.6768	
18.77	274.5766	
18.771	274.4768	
18.772	274.3759	
18.772	274.2754	
18.773	274.1747	
18.774	274.0748	
18.775	273.9745	
18.776	273.8745	
18.777	273.775	
18.777	273.6742	
18.778	273.5773	
18.779	273.4868	
18.78	273.3992	
18.781	273.3095	
18.782	273.2134	
18.782	273.117	
18.783	273.0213	
18.784	272.9272	
18.785	272.8322	
18.786	272.7372	
18.787	272.6411	
18.787	272.5479	
18.788	272.4554	
18.789	272.365	
18.79	272.2737	
18.791	272.1814	
18.792	272.0868	
18.792	271.9945	
18.793	271.9016	
18.794	271.8102	
18.795	271.719	
18.796	271.6277	
18.797	271.5374	
18.797	271.4482	
18.798	271.3579	
18.799	271.2688	
18.8	271.1776	
18.801	271.0883	
18.802	270.999	
18.802	270.9084	
18.803	270.8181	
18.804	270.7287	
18.805	270.6373	
18.806	270.545	
18.806	270.4539	
18.807	270.3636	
18.808	270.2733	
18.809	270.1813	
18.81	270.0876	
18.811	269.9947	
18.811	269.9027	
18.812	269.8107	
18.813	269.7169	
18.814	269.6243	
18.815	269.5303	
18.816	269.4375	
18.816	269.3419	
18.817	269.247	
18.818	269.1491	
18.819	269.0528	
18.82	268.9572	
18.821	268.8622	
18.821	268.7646	
18.822	268.6674	
18.823	268.5707	
18.824	268.4735	
18.825	268.3778	
18.826	268.2824	
18.826	268.1869	
18.827	268.0919	
18.828	267.9963	
18.829	267.9009	
18.83	267.806	
18.831	267.7113	
18.831	267.6178	
18.832	267.5284	
18.833	267.4451	
18.834	267.3638	
18.835	267.2737	
18.835	267.1804	
18.836	267.0876	
18.837	266.9982	
18.838	266.9059	
18.839	266.8165	
18.84	266.7272	
18.84	266.6332	
18.841	266.5406	
18.842	266.4518	
18.843	266.3604	
18.844	266.2705	
18.845	266.1807	
18.845	266.0896	
18.846	265.9968	
18.847	265.9056	
18.848	265.817	
18.849	265.7276	
18.85	265.6378	
18.85	265.5457	
18.851	265.4556	
18.852	265.3651	
18.853	265.2735	
18.854	265.1826	
18.855	265.0914	
18.855	265.0011	
18.856	264.9132	
18.857	264.8215	
18.858	264.7302	
18.859	264.6413	
18.86	264.551	
18.86	264.4613	
18.861	264.3732	
18.862	264.2837	
18.863	264.1911	
18.864	264.101	
18.865	264.0107	
18.865	263.9195	
18.866	263.8267	
18.867	263.7362	
18.868	263.6452	
18.869	263.5536	
18.869	263.4605	
18.87	263.367	
18.871	263.2754	
18.872	263.1818	
18.873	263.0878	
18.874	262.9924	
18.874	262.8981	
18.875	262.8036	
18.876	262.7102	
18.877	262.6154	
18.878	262.5216	
18.879	262.4261	
18.879	262.3315	
18.88	262.2362	
18.881	262.1385	
18.882	262.0446	
18.883	261.9486	
18.884	261.8543	
18.884	261.7631	
18.885	261.6723	
18.886	261.5871	
18.887	261.5057	
18.888	261.4202	
18.889	261.3297	
18.889	261.2383	
18.89	261.1487	
18.891	261.0592	
18.892	260.9701	
18.893	260.8816	
18.894	260.7934	
18.894	260.7062	
18.895	260.6192	
18.896	260.5316	
18.897	260.4442	
18.898	260.3571	
18.898	260.2711	
18.899	260.1847	
18.9	260.0985	
18.901	260.0124	
18.902	259.9274	
18.903	259.8424	
18.903	259.758	
18.904	259.6733	
18.905	259.5876	
18.906	259.5013	
18.907	259.4159	
18.908	259.3314	
18.908	259.2479	
18.909	259.1641	
18.91	259.0795	
18.911	258.9947	
18.912	258.9108	
18.913	258.8269	
18.913	258.7427	
18.914	258.6565	
18.915	258.5712	
18.916	258.4862	
18.917	258.4012	
18.918	258.3156	
18.918	258.2284	
18.919	258.1404	
18.92	258.0521	
18.921	257.9637	
18.922	257.8767	
18.923	257.7906	
18.923	257.7038	
18.924	257.6133	
18.925	257.5237	
18.926	257.4346	
18.927	257.3456	
18.927	257.2567	
18.928	257.1677	
18.929	257.0779	
18.93	256.9869	
18.931	256.8965	
18.932	256.8055	
18.932	256.713	
18.933	256.6205	
18.934	256.5289	
18.935	256.4395	
18.936	256.3496	
18.937	256.2585	
18.937	256.1697	
18.938	256.0825	
18.939	255.9996	
18.94	255.9212	
18.941	255.8412	
18.942	255.7561	
18.942	255.6709	
18.943	255.5824	
18.944	255.4943	
18.945	255.4072	
18.946	255.323	
18.947	255.2392	
18.947	255.1549	
18.948	255.0706	
18.949	254.9879	
18.95	254.9039	
18.951	254.8215	
18.952	254.74	
18.952	254.6574	
18.953	254.5771	
18.954	254.4972	
18.955	254.4161	
18.956	254.3367	
18.957	254.2563	
18.957	254.1761	
18.958	254.0968	
18.959	254.0152	
18.96	253.9334	
18.961	253.8524	
18.961	253.7739	
18.962	253.695	
18.963	253.6157	
18.964	253.5361	
18.965	253.4563	
18.966	253.3768	
18.966	253.2972	
18.967	253.2147	
18.968	253.1342	
18.969	253.0529	
18.97	252.9706	
18.971	252.886	
18.971	252.8027	
18.972	252.7193	
18.973	252.6364	
18.974	252.5514	
18.975	252.4673	
18.976	252.3814	
18.976	252.2953	
18.977	252.2084	
18.978	252.123	
18.979	252.0377	
18.98	251.9524	
18.981	251.8664	
18.981	251.7807	
18.982	251.6964	
18.983	251.6117	
18.984	251.5239	
18.985	251.4381	
18.986	251.3512	
18.986	251.2662	
18.987	251.1789	
18.988	251.0926	
18.989	251.0066	
18.99	250.9209	
18.99	250.8366	
18.991	250.7542	
18.992	250.6714	
18.993	250.5907	
18.994	250.516	
18.995	250.4344	
18.995	250.3509	
18.996	250.2669	
18.997	250.1849	
18.998	250.101	
18.999	250.0175	
19	249.9325	
19	249.8476	
19.001	249.7642	
19.002	249.6799	
19.003	249.5946	
19.004	249.509	
19.005	249.4239	
19.005	249.3416	
19.006	249.2599	
19.007	249.1759	
19.008	249.0954	
19.009	249.0159	
19.01	248.9338	
19.01	248.8526	
19.011	248.7707	
19.012	248.6876	
19.013	248.6077	
19.014	248.5304	
19.015	248.452	
19.015	248.373	
19.016	248.2937	
19.017	248.2153	
19.018	248.1366	
19.019	248.0591	
19.02	247.98	
19.02	247.9023	
19.021	247.8233	
19.022	247.7451	
19.023	247.6668	
19.024	247.5891	
19.024	247.5125	
19.025	247.4354	
19.026	247.3561	
19.027	247.2791	
19.028	247.2015	
19.029	247.1213	
19.029	247.0418	
19.03	246.9616	
19.031	246.8816	
19.032	246.8032	
19.033	246.7233	
19.034	246.6429	
19.034	246.5605	
19.035	246.4798	
19.036	246.3978	
19.037	246.3183	
19.038	246.2371	
19.039	246.1566	
19.039	246.0775	
19.04	245.9999	
19.041	245.9213	
19.042	245.8411	
19.043	245.7637	
19.044	245.6857	
19.044	245.6075	
19.045	245.5298	
19.046	245.4574	
19.047	245.3895	
19.048	245.3174	
19.049	245.2406	
19.049	245.1631	
19.05	245.0868	
19.051	245.0112	
19.052	244.9373	
19.053	244.863	
19.053	244.7887	
19.054	244.7152	
19.055	244.6424	
19.056	244.5706	
19.057	244.4988	
19.058	244.4276	
19.058	244.3577	
19.059	244.2899	
19.06	244.2216	
19.061	244.1527	
19.062	244.0855	
19.063	244.0197	
19.063	243.9543	
19.064	243.8902	
19.065	243.8247	
19.066	243.7603	
19.067	243.6977	
19.068	243.6338	
19.068	243.5698	
19.069	243.5081	
19.07	243.4481	
19.071	243.3868	
19.072	243.326	
19.073	243.2648	
19.073	243.203	
19.074	243.1435	
19.075	243.0835	
19.076	243.023	
19.077	242.9619	
19.078	242.901	
19.078	242.8378	
19.079	242.7731	
19.08	242.7072	
19.081	242.6398	
19.082	242.5715	
19.083	242.5028	
19.083	242.4342	
19.084	242.3645	
19.085	242.2923	
19.086	242.2223	
19.087	242.1511	
19.087	242.0771	
19.088	242.0039	
19.089	241.9306	
19.09	241.8562	
19.091	241.7805	
19.092	241.7048	
19.092	241.6288	
19.093	241.5529	
19.094	241.4769	
19.095	241.3994	
19.096	241.321	
19.097	241.2428	
19.097	241.1659	
19.098	241.0903	
19.099	241.0187	
19.1	240.9525	
19.101	240.8859	
19.102	240.813	
19.102	240.7392	
19.103	240.6658	
19.104	240.594	
19.105	240.5208	
19.106	240.4477	
19.107	240.3755	
19.107	240.3033	
19.108	240.2325	
19.109	240.1619	
19.11	240.0927	
19.111	240.0228	
19.112	239.9544	
19.112	239.8861	
19.113	239.8197	
19.114	239.7528	
19.115	239.686	
19.116	239.6205	
19.116	239.556	
19.117	239.4903	
19.118	239.4268	
19.119	239.3628	
19.12	239.2975	
19.121	239.2329	
19.121	239.1692	
19.122	239.1077	
19.123	239.0455	
19.124	238.9843	
19.125	238.9194	
19.126	238.8582	
19.126	238.7957	
19.127	238.7338	
19.128	238.6697	
19.129	238.6069	
19.13	238.5452	
19.131	238.4824	
19.131	238.4182	
19.132	238.3539	
19.133	238.2906	
19.134	238.2247	
19.135	238.1593	
19.136	238.0953	
19.136	238.0295	
19.137	237.9633	
19.138	237.8996	
19.139	237.8322	
19.14	237.7659	
19.141	237.701	
19.141	237.6339	
19.142	237.566	
19.143	237.4986	
19.144	237.432	
19.145	237.3652	
19.146	237.3	
19.146	237.2334	
19.147	237.1698	
19.148	237.1036	
19.149	237.0371	
19.15	236.9718	
19.15	236.905	
19.151	236.8382	
19.152	236.7749	
19.153	236.7149	
19.154	236.658	
19.155	236.5993	
19.155	236.536	
19.156	236.4688	
19.157	236.4057	
19.158	236.3421	
19.159	236.2805	
19.16	236.2192	
19.16	236.1574	
19.161	236.0967	
19.162	236.0368	
19.163	235.9782	
19.164	235.9181	
19.165	235.857	
19.165	235.7971	
19.166	235.7388	
19.167	235.6801	
19.168	235.619	
19.169	235.5609	
19.17	235.5081	
19.17	235.4527	
19.171	235.3968	
19.172	235.3443	
19.173	235.2903	
19.174	235.2383	
19.175	235.1858	
19.175	235.1317	
19.176	235.0807	
19.177	235.03	
19.178	234.9776	
19.179	234.9263	
19.179	234.8718	
19.18	234.8196	
19.181	234.7665	
19.182	234.7141	
19.183	234.661	
19.184	234.6066	
19.184	234.5526	
19.185	234.4996	
19.186	234.4462	
19.187	234.3923	
19.188	234.3388	
19.189	234.284	
19.189	234.2298	
19.19	234.1734	
19.191	234.1185	
19.192	234.0625	
19.193	234.0046	
19.194	233.9478	
19.194	233.889	
19.195	233.8301	
19.196	233.7727	
19.197	233.713	
19.198	233.6549	
19.199	233.5983	
19.199	233.5414	
19.2	233.4842	
19.201	233.4252	
19.202	233.3676	
19.203	233.3114	
19.204	233.2556	
19.204	233.1983	
19.205	233.1426	
19.206	233.0897	
19.207	233.0399	
19.208	232.9875	
19.209	232.9317	
19.209	232.8745	
19.21	232.819	
19.211	232.7635	
19.212	232.7066	
19.213	232.6512	
19.213	232.5977	
19.214	232.5434	
19.215	232.4898	
19.216	232.4389	
19.217	232.3873	
19.218	232.3355	
19.218	232.2839	
19.219	232.2321	
19.22	232.1798	
19.221	232.1277	
19.222	232.0772	
19.223	232.0284	
19.223	231.9772	
19.224	231.9257	
19.225	231.877	
