Chrom.1		
UV		
ml	mAU	
10.745	102.281	
10.746	102.3835	
10.747	102.4867	
10.748	102.5906	
10.749	102.6942	
10.75	102.7987	
10.75	102.9021	
10.751	103.0059	
10.752	103.1092	
10.753	103.2107	
10.754	103.3116	
10.755	103.4142	
10.755	103.5173	
10.756	103.6194	
10.757	103.7207	
10.758	103.8219	
10.759	103.9239	
10.76	104.0243	
10.76	104.124	
10.761	104.2246	
10.762	104.3249	
10.763	104.4268	
10.764	104.5268	
10.765	104.6262	
10.765	104.7267	
10.766	104.827	
10.767	104.9288	
10.768	105.0287	
10.769	105.1286	
10.77	105.2291	
10.77	105.3288	
10.771	105.4295	
10.772	105.5291	
10.773	105.629	
10.774	105.731	
10.775	105.833	
10.775	105.933	
10.776	106.0346	
10.777	106.1382	
10.778	106.2425	
10.779	106.3465	
10.78	106.4504	
10.78	106.5551	
10.781	106.6613	
10.782	106.767	
10.783	106.8743	
10.784	106.9809	
10.785	107.0873	
10.785	107.1928	
10.786	107.3002	
10.787	107.4078	
10.788	107.5151	
10.789	107.6227	
10.79	107.7311	
10.79	107.8378	
10.791	107.9452	
10.792	108.052	
10.793	108.1598	
10.794	108.2659	
10.795	108.3648	
10.795	108.46	
10.796	108.5597	
10.797	108.6665	
10.798	108.7731	
10.799	108.8787	
10.799	108.9838	
10.8	109.0895	
10.801	109.1966	
10.802	109.3028	
10.803	109.4079	
10.804	109.5132	
10.804	109.6169	
10.805	109.7206	
10.806	109.8249	
10.807	109.929	
10.808	110.0328	
10.809	110.1358	
10.809	110.2376	
10.81	110.3397	
10.811	110.4412	
10.812	110.5429	
10.813	110.6443	
10.814	110.7459	
10.814	110.8476	
10.815	110.9498	
10.816	111.0527	
10.817	111.1546	
10.818	111.2553	
10.819	111.3563	
10.819	111.4581	
10.82	111.5601	
10.821	111.661	
10.822	111.7612	
10.823	111.8619	
10.824	111.963	
10.824	112.0639	
10.825	112.1646	
10.826	112.2666	
10.827	112.369	
10.828	112.4714	
10.829	112.575	
10.829	112.68	
10.83	112.7854	
10.831	112.8904	
10.832	112.9956	
10.833	113.1005	
10.834	113.2055	
10.834	113.3109	
10.835	113.4166	
10.836	113.5232	
10.837	113.6302	
10.838	113.7371	
10.839	113.8436	
10.839	113.9494	
10.84	114.0549	
10.841	114.1605	
10.842	114.2666	
10.843	114.3728	
10.844	114.4784	
10.844	114.5833	
10.845	114.6889	
10.846	114.7958	
10.847	114.9008	
10.848	115	
10.849	115.0948	
10.849	115.191	
10.85	115.2927	
10.851	115.3962	
10.852	115.5005	
10.853	115.605	
10.854	115.7096	
10.854	115.8147	
10.855	115.9189	
10.856	116.0224	
10.857	116.1244	
10.858	116.2261	
10.859	116.3276	
10.859	116.4305	
10.86	116.5347	
10.861	116.6384	
10.862	116.7408	
10.863	116.8427	
10.864	116.9447	
10.864	117.0449	
10.865	117.1449	
10.866	117.2454	
10.867	117.3461	
10.868	117.4448	
10.869	117.5427	
10.869	117.6406	
10.87	117.7392	
10.871	117.8379	
10.872	117.9365	
10.873	118.0335	
10.874	118.1304	
10.874	118.2273	
10.875	118.3255	
10.876	118.4247	
10.877	118.5247	
10.878	118.6246	
10.879	118.7249	
10.879	118.8241	
10.88	118.922	
10.881	119.0211	
10.882	119.1214	
10.883	119.2231	
10.884	119.3248	
10.884	119.4269	
10.885	119.5296	
10.886	119.6325	
10.887	119.7348	
10.888	119.8394	
10.889	119.9446	
10.889	120.0511	
10.89	120.1573	
10.891	120.2615	
10.892	120.3663	
10.893	120.4721	
10.894	120.5786	
10.894	120.6851	
10.895	120.7909	
10.896	120.898	
10.897	121.0037	
10.898	121.1085	
10.899	121.2128	
10.899	121.3172	
10.9	121.4226	
10.901	121.5219	
10.902	121.6157	
10.903	121.7118	
10.904	121.8145	
10.904	121.9183	
10.905	122.0229	
10.906	122.1283	
10.907	122.2341	
10.908	122.3383	
10.909	122.4418	
10.909	122.5431	
10.91	122.6444	
10.911	122.7455	
10.912	122.847	
10.913	122.9486	
10.914	123.0493	
10.914	123.1483	
10.915	123.2467	
10.916	123.3452	
10.917	123.4433	
10.918	123.5421	
10.919	123.6406	
10.919	123.739	
10.92	123.8364	
10.921	123.9304	
10.922	124.0261	
10.923	124.123	
10.924	124.218	
10.924	124.3129	
10.925	124.4084	
10.926	124.5028	
10.927	124.5974	
10.928	124.6911	
10.929	124.786	
10.929	124.882	
10.93	124.9779	
10.931	125.0743	
10.932	125.1715	
10.933	125.2685	
10.934	125.3655	
10.934	125.4642	
10.935	125.5656	
10.936	125.6663	
10.937	125.7656	
10.938	125.8657	
10.939	125.9666	
10.939	126.0671	
10.94	126.1675	
10.941	126.2708	
10.942	126.375	
10.943	126.4782	
10.944	126.5808	
10.944	126.6815	
10.945	126.7833	
10.946	126.8877	
10.947	126.9918	
10.948	127.0945	
10.949	127.197	
10.949	127.2994	
10.95	127.4023	
10.951	127.5055	
10.952	127.606	
10.953	127.7064	
10.954	127.8068	
10.954	127.9003	
10.955	127.9883	
10.956	128.0775	
10.957	128.1728	
10.958	128.2715	
10.959	128.3699	
10.959	128.4652	
10.96	128.5619	
10.961	128.6592	
10.962	128.7564	
10.963	128.8515	
10.964	128.9477	
10.964	129.0431	
10.965	129.1395	
10.966	129.2349	
10.967	129.3301	
10.968	129.424	
10.969	129.5176	
10.969	129.6111	
10.97	129.7047	
10.971	129.797	
10.972	129.8888	
10.973	129.982	
10.974	130.0735	
10.974	130.164	
10.975	130.2573	
10.976	130.3512	
10.977	130.4426	
10.978	130.5336	
10.979	130.627	
10.979	130.7199	
10.98	130.8135	
10.981	130.9052	
10.982	130.9952	
10.983	131.0873	
10.984	131.1798	
10.984	131.2716	
10.985	131.3639	
10.986	131.4569	
10.987	131.5504	
10.988	131.6419	
10.989	131.7355	
10.989	131.8305	
10.99	131.9254	
10.991	132.0197	
10.992	132.1147	
10.993	132.2101	
10.994	132.3059	
10.994	132.403	
10.995	132.5007	
10.996	132.5967	
10.997	132.6929	
10.998	132.7919	
10.999	132.8911	
10.999	132.9881	
11	133.0853	
11.001	133.1821	
11.002	133.2798	
11.003	133.3787	
11.004	133.4758	
11.004	133.5735	
11.005	133.671	
11.006	133.7671	
11.007	133.8623	
11.008	133.9526	
11.009	134.0387	
11.009	134.1257	
11.01	134.2183	
11.011	134.3112	
11.012	134.4048	
11.013	134.4975	
11.014	134.5916	
11.014	134.6862	
11.015	134.7794	
11.016	134.8708	
11.017	134.9615	
11.018	135.0527	
11.019	135.1433	
11.019	135.2335	
11.02	135.3236	
11.021	135.412	
11.022	135.5	
11.023	135.5884	
11.024	135.6757	
11.024	135.763	
11.025	135.852	
11.026	135.9403	
11.027	136.0281	
11.028	136.1159	
11.029	136.2028	
11.029	136.2881	
11.03	136.3729	
11.031	136.4579	
11.032	136.5444	
11.033	136.6299	
11.034	136.7145	
11.034	136.7981	
11.035	136.8823	
11.036	136.9686	
11.037	137.056	
11.038	137.1435	
11.039	137.2299	
11.039	137.3154	
11.04	137.4016	
11.041	137.488	
11.042	137.5753	
11.043	137.6638	
11.044	137.7519	
11.044	137.8407	
11.045	137.9306	
11.046	138.0194	
11.047	138.1084	
11.048	138.1986	
11.049	138.2873	
11.049	138.3769	
11.05	138.4689	
11.051	138.56	
11.052	138.6501	
11.053	138.7401	
11.054	138.8308	
11.054	138.9219	
11.055	139.0128	
11.056	139.1017	
11.057	139.189	
11.058	139.277	
11.059	139.3645	
11.059	139.4515	
11.06	139.5381	
11.061	139.6207	
11.062	139.6984	
11.063	139.7759	
11.064	139.8587	
11.064	139.9431	
11.065	140.0283	
11.066	140.1128	
11.067	140.194	
11.068	140.276	
11.069	140.3577	
11.069	140.4404	
11.07	140.5242	
11.071	140.6039	
11.072	140.6852	
11.073	140.7675	
11.074	140.8467	
11.074	140.9261	
11.075	141.0052	
11.076	141.0851	
11.077	141.1657	
11.078	141.247	
11.079	141.3252	
11.079	141.4029	
11.08	141.4808	
11.081	141.5589	
11.082	141.6365	
11.083	141.7133	
11.084	141.7903	
11.084	141.8697	
11.085	141.9482	
11.086	142.0245	
11.087	142.1001	
11.088	142.1762	
11.089	142.2525	
11.089	142.3283	
11.09	142.4039	
11.091	142.4797	
11.092	142.5581	
11.093	142.6344	
11.094	142.7122	
11.094	142.7924	
11.095	142.8715	
11.096	142.9503	
11.097	143.0285	
11.098	143.1053	
11.099	143.1822	
11.099	143.2617	
11.1	143.3423	
11.101	143.4236	
11.102	143.5047	
11.103	143.5851	
11.104	143.6658	
11.104	143.7468	
11.105	143.8268	
11.106	143.9058	
11.107	143.9855	
11.108	144.0665	
11.109	144.1478	
11.109	144.2278	
11.11	144.3081	
11.111	144.3894	
11.112	144.47	
11.113	144.5484	
11.114	144.6264	
11.114	144.7005	
11.115	144.7696	
11.116	144.8392	
11.117	144.9135	
11.118	144.9898	
11.119	145.0668	
11.119	145.143	
11.12	145.2182	
11.121	145.2921	
11.122	145.3655	
11.123	145.4397	
11.124	145.5135	
11.124	145.5874	
11.125	145.6605	
11.126	145.7309	
11.127	145.8035	
11.128	145.8747	
11.129	145.9443	
11.129	146.0148	
11.13	146.0853	
11.131	146.1554	
11.132	146.225	
11.133	146.293	
11.134	146.361	
11.134	146.4292	
11.135	146.4975	
11.136	146.5667	
11.137	146.6343	
11.138	146.7004	
11.139	146.7676	
11.139	146.8363	
11.14	146.9046	
11.141	146.9716	
11.142	147.0392	
11.143	147.1075	
11.144	147.1756	
11.144	147.2437	
11.145	147.3109	
11.146	147.3775	
11.147	147.446	
11.148	147.5146	
11.149	147.585	
11.149	147.6543	
11.15	147.7219	
11.151	147.79	
11.152	147.8587	
11.153	147.9268	
11.154	147.9957	
11.154	148.0655	
11.155	148.1365	
11.156	148.2079	
11.157	148.2776	
11.158	148.347	
11.159	148.4176	
11.159	148.4876	
11.16	148.5561	
11.161	148.6251	
11.162	148.6945	
11.163	148.7626	
11.164	148.8296	
11.164	148.8954	
11.165	148.9604	
11.166	149.026	
11.167	149.0923	
11.168	149.1553	
11.168	149.214	
11.169	149.2714	
11.17	149.3325	
11.171	149.3971	
11.172	149.4628	
11.173	149.5267	
11.173	149.5884	
11.174	149.652	
11.175	149.7142	
11.176	149.7751	
11.177	149.8337	
11.178	149.8931	
11.178	149.9535	
11.179	150.0131	
11.18	150.0708	
11.181	150.1287	
11.182	150.1878	
11.183	150.2476	
11.183	150.307	
11.184	150.366	
11.185	150.4262	
11.186	150.4852	
11.187	150.5436	
11.188	150.6007	
11.188	150.657	
11.189	150.7139	
11.19	150.769	
11.191	150.8246	
11.192	150.8802	
11.193	150.9347	
11.193	150.9906	
11.194	151.0484	
11.195	151.1037	
11.196	151.1595	
11.197	151.2139	
11.198	151.2699	
11.198	151.3261	
11.199	151.3813	
11.2	151.4378	
11.201	151.4948	
11.202	151.5503	
11.203	151.6061	
11.203	151.6616	
11.204	151.7182	
11.205	151.7733	
11.206	151.8283	
11.207	151.8855	
11.208	151.9419	
11.208	151.9992	
11.209	152.0567	
11.21	152.1135	
11.211	152.1709	
11.212	152.2273	
11.213	152.2843	
11.213	152.3409	
11.214	152.3962	
11.215	152.4512	
11.216	152.5074	
11.217	152.564	
11.218	152.62	
11.218	152.6758	
11.219	152.7313	
11.22	152.7865	
11.221	152.8397	
11.222	152.8893	
11.223	152.938	
11.223	152.9894	
11.224	153.0406	
11.225	153.0936	
11.226	153.1469	
11.227	153.1998	
11.228	153.2515	
11.228	153.3033	
11.229	153.3541	
11.23	153.4053	
11.231	153.456	
11.232	153.5069	
11.233	153.5572	
11.233	153.6056	
11.234	153.6546	
11.235	153.7045	
11.236	153.7516	
11.237	153.7978	
11.238	153.843	
11.238	153.8885	
11.239	153.9342	
11.24	153.9802	
11.241	154.0257	
11.242	154.0691	
11.243	154.1125	
11.243	154.157	
11.244	154.2008	
11.245	154.2457	
11.246	154.2871	
11.247	154.3298	
11.248	154.3725	
11.248	154.4163	
11.249	154.4594	
11.25	154.5031	
11.251	154.5459	
11.252	154.589	
11.253	154.631	
11.253	154.6757	
11.254	154.7208	
11.255	154.7663	
11.256	154.8121	
11.257	154.8581	
11.258	154.9033	
11.258	154.9481	
11.259	154.9932	
11.26	155.0387	
11.261	155.0839	
11.262	155.13	
11.263	155.1759	
11.263	155.2224	
11.264	155.2687	
11.265	155.3135	
11.266	155.3578	
11.267	155.4038	
11.268	155.4487	
11.268	155.4925	
11.269	155.5349	
11.27	155.5781	
11.271	155.6196	
11.272	155.6604	
11.273	155.7025	
11.273	155.7438	
11.274	155.7825	
11.275	155.8188	
11.276	155.8533	
11.277	155.8905	
11.278	155.9279	
11.278	155.9695	
11.279	156.0098	
11.28	156.0488	
11.281	156.0862	
11.282	156.1248	
11.283	156.1632	
11.283	156.201	
11.284	156.2364	
11.285	156.2706	
11.286	156.3054	
11.287	156.3426	
11.288	156.3761	
11.288	156.4097	
11.289	156.4433	
11.29	156.4771	
11.291	156.5098	
11.292	156.5445	
11.293	156.579	
11.293	156.6126	
11.294	156.6454	
11.295	156.6789	
11.296	156.7121	
11.297	156.7437	
11.298	156.7751	
11.298	156.8086	
11.299	156.8378	
11.3	156.8676	
11.301	156.899	
11.302	156.9294	
11.303	156.9592	
11.303	156.9889	
11.304	157.0211	
11.305	157.052	
11.306	157.0842	
11.307	157.1159	
11.308	157.1465	
11.308	157.1801	
11.309	157.2142	
11.31	157.2485	
11.311	157.2819	
11.312	157.3153	
11.313	157.3483	
11.313	157.3806	
11.314	157.4112	
11.315	157.4442	
11.316	157.4769	
11.317	157.5114	
11.318	157.545	
11.318	157.5778	
11.319	157.6103	
11.32	157.6435	
11.321	157.6761	
11.322	157.7095	
11.323	157.7426	
11.323	157.774	
11.324	157.8045	
11.325	157.8339	
11.326	157.864	
11.327	157.8936	
11.328	157.9226	
11.328	157.9512	
11.329	157.9773	
11.33	158.0027	
11.331	158.0276	
11.332	158.0539	
11.333	158.0803	
11.333	158.1049	
11.334	158.1294	
11.335	158.1584	
11.336	158.183	
11.337	158.2098	
11.338	158.2314	
11.338	158.2567	
11.339	158.281	
11.34	158.3023	
11.341	158.3245	
11.342	158.3482	
11.343	158.3705	
11.343	158.3915	
11.344	158.4127	
11.345	158.4334	
11.346	158.4536	
11.347	158.4754	
11.348	158.4956	
11.348	158.5164	
11.349	158.5359	
11.35	158.5545	
11.351	158.574	
11.352	158.5952	
11.353	158.615	
11.353	158.6343	
11.354	158.655	
11.355	158.6758	
11.356	158.694	
11.357	158.7156	
11.358	158.7352	
11.358	158.7564	
11.359	158.7763	
11.36	158.797	
11.361	158.8189	
11.362	158.8406	
11.363	158.8598	
11.363	158.8795	
11.364	158.9	
11.365	158.9214	
11.366	158.9436	
11.367	158.9663	
11.368	158.9872	
11.368	159.0088	
11.369	159.0315	
11.37	159.0522	
11.371	159.0732	
11.372	159.0934	
11.373	159.114	
11.373	159.1361	
11.374	159.1579	
11.375	159.1785	
11.376	159.1978	
11.377	159.2161	
11.378	159.2342	
11.378	159.2537	
11.379	159.2724	
11.38	159.2904	
11.381	159.3067	
11.382	159.32	
11.383	159.3324	
11.383	159.3481	
11.384	159.3625	
11.385	159.3775	
11.386	159.3914	
11.387	159.4058	
11.388	159.4189	
11.388	159.4314	
11.389	159.4452	
11.39	159.4567	
11.391	159.4689	
11.392	159.482	
11.393	159.4948	
11.393	159.5058	
11.394	159.5158	
11.395	159.5245	
11.396	159.5361	
11.397	159.5478	
11.398	159.5596	
11.398	159.5696	
11.399	159.5764	
11.4	159.5853	
11.401	159.5931	
11.402	159.5999	
11.403	159.6078	
11.403	159.617	
11.404	159.6249	
11.405	159.6344	
11.406	159.6436	
11.407	159.6523	
11.408	159.6607	
11.408	159.6694	
11.409	159.6774	
11.41	159.6849	
11.411	159.6928	
11.412	159.7012	
11.413	159.7079	
11.413	159.7173	
11.414	159.727	
11.415	159.7361	
11.416	159.7464	
11.417	159.7549	
11.418	159.7623	
11.418	159.7698	
11.419	159.7787	
11.42	159.7885	
11.421	159.7973	
11.422	159.8061	
11.423	159.8171	
11.423	159.83	
11.424	159.8398	
11.425	159.8495	
11.426	159.8586	
11.427	159.8682	
11.428	159.8775	
11.428	159.8861	
11.429	159.8962	
11.43	159.9061	
11.431	159.9141	
11.432	159.9225	
11.433	159.9298	
11.433	159.9377	
11.434	159.9438	
11.435	159.9505	
11.436	159.9562	
11.437	159.9596	
11.438	159.9639	
11.438	159.9694	
11.439	159.9746	
11.44	159.9793	
11.441	159.9823	
11.442	159.9841	
11.443	159.9883	
11.443	159.9907	
11.444	159.9897	
11.445	159.992	
11.446	159.9945	
11.447	159.9963	
11.448	159.9963	
11.448	159.9971	
11.449	159.9959	
11.45	159.9951	
11.451	159.9927	
11.452	159.9926	
11.453	159.9921	
11.453	159.9946	
11.454	159.9934	
11.455	159.9934	
11.456	159.9918	
11.457	159.9915	
11.458	159.9916	
11.458	159.9905	
11.459	159.9896	
11.46	159.9868	
11.461	159.9829	
11.462	159.9821	
11.463	159.9814	
11.463	159.9783	
11.464	159.9767	
11.465	159.9775	
11.466	159.9771	
11.467	159.9743	
11.468	159.9728	
11.468	159.9703	
11.469	159.9701	
11.47	159.9718	
11.471	159.9697	
11.472	159.97	
11.473	159.9698	
11.473	159.9683	
11.474	159.9652	
11.475	159.9645	
11.476	159.9635	
11.477	159.9633	
11.478	159.9606	
11.478	159.9591	
11.479	159.9572	
11.48	159.9548	
11.481	159.9548	
11.482	159.9533	
11.483	159.951	
11.483	159.9499	
11.484	159.947	
11.485	159.943	
11.486	159.9387	
11.487	159.9349	
11.488	159.9312	
11.488	159.9274	
11.489	159.9238	
11.49	159.9198	
11.491	159.9101	
11.492	159.9038	
11.493	159.8986	
11.493	159.8925	
11.494	159.8875	
11.495	159.8795	
11.496	159.8716	
11.497	159.8639	
11.498	159.8534	
11.498	159.8462	
11.499	159.8393	
11.5	159.8304	
11.501	159.8219	
11.502	159.8122	
11.503	159.8043	
11.503	159.7967	
11.504	159.7847	
11.505	159.7768	
11.506	159.7685	
11.507	159.7577	
11.508	159.7451	
11.508	159.7353	
11.509	159.7227	
11.51	159.711	
11.511	159.6987	
11.512	159.6896	
11.513	159.6806	
11.513	159.6689	
11.514	159.6558	
11.515	159.6425	
11.516	159.6318	
11.517	159.6222	
11.518	159.6112	
11.518	159.6001	
11.519	159.5884	
11.52	159.5765	
11.521	159.565	
11.522	159.5549	
11.523	159.5438	
11.523	159.5321	
11.524	159.5205	
11.525	159.5096	
11.526	159.4969	
11.527	159.4855	
11.528	159.4756	
11.528	159.4643	
11.529	159.4529	
11.53	159.4435	
11.531	159.434	
11.532	159.4235	
11.533	159.4126	
11.533	159.3997	
11.534	159.3892	
11.535	159.3799	
11.536	159.3692	
11.537	159.3577	
11.538	159.3446	
11.538	159.3313	
11.539	159.3188	
11.54	159.3062	
11.541	159.2932	
11.542	159.2808	
11.542	159.2678	
11.543	159.2543	
11.544	159.2399	
11.545	159.225	
11.546	159.2101	
11.547	159.1938	
11.547	159.1787	
11.548	159.163	
11.549	159.1484	
11.55	159.1321	
11.551	159.1179	
11.552	159.1018	
11.552	159.0857	
11.553	159.0705	
11.554	159.0549	
11.555	159.0364	
11.556	159.015	
11.557	158.9948	
11.557	158.9757	
11.558	158.9554	
11.559	158.9381	
11.56	158.9184	
11.561	158.8979	
11.562	158.8798	
11.562	158.8591	
11.563	158.839	
11.564	158.8207	
11.565	158.8018	
11.566	158.7834	
11.567	158.7656	
11.567	158.7469	
11.568	158.7264	
11.569	158.7065	
11.57	158.6877	
11.571	158.6686	
11.572	158.6475	
11.572	158.627	
11.573	158.6063	
11.574	158.584	
11.575	158.5626	
11.576	158.5415	
11.577	158.5232	
11.577	158.5045	
11.578	158.4853	
11.579	158.4669	
11.58	158.4474	
11.581	158.4302	
11.582	158.4099	
11.582	158.389	
11.583	158.3692	
11.584	158.3487	
11.585	158.3281	
11.586	158.3063	
11.587	158.2841	
11.587	158.263	
11.588	158.2437	
11.589	158.2223	
11.59	158.1997	
11.591	158.1771	
11.592	158.1546	
11.592	158.1316	
11.593	158.108	
11.594	158.0857	
11.595	158.0648	
11.596	158.0438	
11.597	158.0244	
11.597	158.0023	
11.598	157.9781	
11.599	157.9539	
11.6	157.9296	
11.601	157.9019	
11.602	157.8739	
11.602	157.8495	
11.603	157.823	
11.604	157.7979	
11.605	157.7746	
11.606	157.7492	
11.607	157.7234	
11.607	157.6974	
11.608	157.6699	
11.609	157.6401	
11.61	157.6147	
11.611	157.5898	
11.612	157.5635	
11.612	157.5368	
11.613	157.5086	
11.614	157.4823	
11.615	157.4559	
11.616	157.4282	
11.617	157.4014	
11.617	157.3739	
11.618	157.3452	
11.619	157.3185	
11.62	157.2894	
11.621	157.2609	
11.622	157.2348	
11.622	157.2068	
11.623	157.1794	
11.624	157.1533	
11.625	157.1263	
11.626	157.0959	
11.627	157.0663	
11.627	157.0378	
11.628	157.0102	
11.629	156.983	
11.63	156.9544	
11.631	156.926	
11.632	156.8975	
11.632	156.868	
11.633	156.8418	
11.634	156.8144	
11.635	156.7862	
11.636	156.758	
11.637	156.7307	
11.637	156.7021	
11.638	156.6754	
11.639	156.6474	
11.64	156.619	
11.641	156.5929	
11.642	156.5636	
11.642	156.5348	
11.643	156.5072	
11.644	156.4771	
11.645	156.445	
11.646	156.4133	
11.647	156.3838	
11.647	156.3537	
11.648	156.3241	
11.649	156.2958	
11.65	156.2681	
11.651	156.2386	
11.652	156.2055	
11.652	156.1733	
11.653	156.1412	
11.654	156.105	
11.655	156.0729	
11.656	156.04	
11.657	156.005	
11.657	155.9679	
11.658	155.935	
11.659	155.8975	
11.66	155.8614	
11.661	155.8272	
11.662	155.7914	
11.662	155.7577	
11.663	155.7234	
11.664	155.6875	
11.665	155.6519	
11.666	155.6187	
11.667	155.5857	
11.667	155.5522	
11.668	155.5187	
11.669	155.4856	
11.67	155.4499	
11.671	155.4117	
11.672	155.3767	
11.672	155.3409	
11.673	155.3049	
11.674	155.2699	
11.675	155.2369	
11.676	155.2006	
11.677	155.1654	
11.677	155.1316	
11.678	155.0981	
11.679	155.0634	
11.68	155.0285	
11.681	154.9943	
11.682	154.9575	
11.682	154.9208	
11.683	154.8854	
11.684	154.8484	
11.685	154.8125	
11.686	154.7766	
11.687	154.7408	
11.687	154.7039	
11.688	154.6669	
11.689	154.6304	
11.69	154.5923	
11.691	154.5561	
11.692	154.5202	
11.692	154.4836	
11.693	154.4492	
11.694	154.4134	
11.695	154.377	
11.696	154.3403	
11.697	154.3031	
11.697	154.2665	
11.698	154.2268	
11.699	154.1866	
11.7	154.1482	
11.701	154.1103	
11.702	154.0736	
11.702	154.0388	
11.703	154.0023	
11.704	153.9628	
11.705	153.9225	
11.706	153.883	
11.707	153.8441	
11.707	153.8025	
11.708	153.7622	
11.709	153.7195	
11.71	153.6785	
11.711	153.6375	
11.712	153.5984	
11.712	153.5572	
11.713	153.5175	
11.714	153.4746	
11.715	153.4322	
11.716	153.3894	
11.717	153.3433	
11.717	153.3018	
11.718	153.2572	
11.719	153.2179	
11.72	153.1768	
11.721	153.134	
11.722	153.0912	
11.722	153.0499	
11.723	153.0076	
11.724	152.9663	
11.725	152.9265	
11.726	152.8861	
11.727	152.8431	
11.727	152.7991	
11.728	152.7542	
11.729	152.7108	
11.73	152.6695	
11.731	152.6257	
11.732	152.5835	
11.732	152.5395	
11.733	152.4971	
11.734	152.4533	
11.735	152.4112	
11.736	152.3673	
11.737	152.325	
11.737	152.284	
11.738	152.2392	
11.739	152.1967	
11.74	152.1519	
11.741	152.1081	
11.742	152.0643	
11.742	152.0204	
11.743	151.9742	
11.744	151.9314	
11.745	151.8857	
11.746	151.8377	
11.747	151.7927	
11.747	151.7472	
11.748	151.703	
11.749	151.6606	
11.75	151.6156	
11.751	151.5703	
11.752	151.526	
11.752	151.4798	
11.753	151.4367	
11.754	151.3905	
11.755	151.3468	
11.756	151.3046	
11.757	151.264	
11.757	151.2177	
11.758	151.1706	
11.759	151.1242	
11.76	151.0761	
11.761	151.0279	
11.762	150.9808	
11.762	150.9331	
11.763	150.8854	
11.764	150.8371	
11.765	150.7883	
11.766	150.7396	
11.767	150.693	
11.767	150.6474	
11.768	150.6011	
11.769	150.5533	
11.77	150.5026	
11.771	150.4524	
11.772	150.4066	
11.772	150.3563	
11.773	150.3111	
11.774	150.2595	
11.775	150.2118	
11.776	150.1615	
11.777	150.1118	
11.777	150.0601	
11.778	150.0125	
11.779	149.963	
11.78	149.9123	
11.781	149.8635	
11.782	149.8147	
11.782	149.7662	
11.783	149.7168	
11.784	149.6675	
11.785	149.6186	
11.786	149.5681	
11.787	149.5186	
11.787	149.4659	
11.788	149.4155	
11.789	149.364	
11.79	149.3126	
11.791	149.2622	
11.792	149.2132	
11.792	149.1615	
11.793	149.1106	
11.794	149.0577	
11.795	149.0079	
11.796	148.9557	
11.797	148.9053	
11.797	148.8547	
11.798	148.8051	
11.799	148.7535	
11.8	148.704	
11.801	148.6522	
11.802	148.6001	
11.802	148.5475	
11.803	148.4951	
11.804	148.4424	
11.805	148.3891	
11.806	148.3378	
11.807	148.2866	
11.807	148.2347	
11.808	148.1857	
11.809	148.1374	
11.81	148.0892	
11.811	148.0378	
11.812	147.9863	
11.812	147.9322	
11.813	147.8779	
11.814	147.8242	
11.815	147.7677	
11.816	147.7127	
11.817	147.6559	
11.817	147.6016	
11.818	147.5472	
11.819	147.4912	
11.82	147.4373	
11.821	147.3814	
11.822	147.3275	
11.822	147.2736	
11.823	147.219	
11.824	147.1635	
11.825	147.1073	
11.826	147.0541	
11.827	146.9973	
11.827	146.9431	
11.828	146.8879	
11.829	146.8334	
11.83	146.7802	
11.831	146.724	
11.832	146.671	
11.832	146.6168	
11.833	146.5618	
11.834	146.5072	
11.835	146.4536	
11.836	146.4001	
11.837	146.3465	
11.837	146.2943	
11.838	146.2373	
11.839	146.1837	
11.84	146.1288	
11.841	146.0722	
11.842	146.0165	
11.842	145.9603	
11.843	145.9053	
11.844	145.8498	
11.845	145.7944	
11.846	145.7396	
11.847	145.6838	
11.847	145.6297	
11.848	145.5727	
11.849	145.519	
11.85	145.4636	
11.851	145.4049	
11.852	145.3503	
11.852	145.2943	
11.853	145.2358	
11.854	145.1794	
11.855	145.1214	
11.856	145.064	
11.857	145.0095	
11.857	144.9512	
11.858	144.8918	
11.859	144.8344	
11.86	144.7749	
11.861	144.7156	
11.862	144.6596	
11.862	144.6075	
11.863	144.5549	
11.864	144.4969	
11.865	144.4393	
11.866	144.3802	
11.867	144.3192	
11.867	144.2603	
11.868	144.2005	
11.869	144.1426	
11.87	144.0815	
11.871	144.0191	
11.872	143.9598	
11.872	143.8995	
11.873	143.8378	
11.874	143.7775	
11.875	143.7189	
11.876	143.659	
11.877	143.6004	
11.877	143.5393	
11.878	143.4792	
11.879	143.4203	
11.88	143.3611	
11.881	143.3013	
11.882	143.2416	
11.882	143.1816	
11.883	143.1214	
11.884	143.0624	
11.885	143.0031	
11.886	142.9414	
11.887	142.8812	
11.887	142.8227	
11.888	142.763	
11.889	142.7026	
11.89	142.6417	
11.891	142.5812	
11.892	142.5225	
11.892	142.4609	
11.893	142.4018	
11.894	142.3413	
11.895	142.2806	
11.896	142.2169	
11.897	142.1579	
11.897	142.0948	
11.898	142.0335	
11.899	141.9712	
11.9	141.9098	
11.901	141.8478	
11.902	141.786	
11.902	141.7252	
11.903	141.6643	
11.904	141.6028	
11.905	141.5384	
11.906	141.4761	
11.907	141.4135	
11.907	141.3515	
11.908	141.2909	
11.909	141.2257	
11.91	141.1637	
11.911	141.0985	
11.911	141.0358	
11.912	140.9719	
11.913	140.9075	
11.914	140.8424	
11.915	140.7806	
11.916	140.7249	
11.916	140.6671	
11.917	140.6063	
11.918	140.5418	
11.919	140.477	
11.92	140.4141	
11.921	140.3495	
