Chrom.1		
UV		
ml	mAU	
12.753	24.34143	
12.754	24.34194	
12.755	24.34153	
12.756	24.34136	
12.757	24.34266	
12.758	24.34293	
12.758	24.34147	
12.759	24.34004	
12.76	24.33858	
12.761	24.33826	
12.762	24.33862	
12.763	24.33835	
12.763	24.33737	
12.764	24.33537	
12.765	24.33475	
12.766	24.33487	
12.767	24.33508	
12.768	24.33541	
12.768	24.33521	
12.769	24.33368	
12.77	24.33104	
12.771	24.32899	
12.772	24.32829	
12.773	24.32804	
12.773	24.32856	
12.774	24.32603	
12.775	24.32343	
12.776	24.32254	
12.777	24.32209	
12.778	24.32169	
12.778	24.32159	
12.779	24.32147	
12.78	24.32113	
12.781	24.32121	
12.782	24.32082	
12.783	24.31977	
12.783	24.31947	
12.784	24.31844	
12.785	24.31777	
12.786	24.31809	
12.787	24.31716	
12.788	24.31672	
12.788	24.31667	
12.789	24.31666	
12.79	24.31801	
12.791	24.3189	
12.792	24.31889	
12.793	24.31782	
12.793	24.31632	
12.794	24.31508	
12.795	24.31471	
12.796	24.3146	
12.797	24.31425	
12.798	24.31427	
12.798	24.31257	
12.799	24.31104	
12.8	24.31029	
12.801	24.30932	
12.802	24.30878	
12.803	24.30874	
12.803	24.30951	
12.804	24.31018	
12.805	24.31053	
12.806	24.31027	
12.807	24.31025	
12.808	24.30994	
12.808	24.30841	
12.809	24.30779	
12.81	24.30732	
12.811	24.30627	
12.812	24.3059	
12.813	24.30652	
12.813	24.30681	
12.814	24.30611	
12.815	24.30668	
12.816	24.30707	
12.817	24.30661	
12.818	24.3047	
12.818	24.30233	
12.819	24.30071	
12.82	24.3002	
12.821	24.30052	
12.822	24.30016	
12.823	24.29977	
12.823	24.29842	
12.824	24.29557	
12.825	24.29278	
12.826	24.29229	
12.827	24.2928	
12.828	24.29173	
12.828	24.28969	
12.829	24.28772	
12.83	24.28622	
12.831	24.2845	
12.832	24.28398	
12.833	24.2838	
12.833	24.28161	
12.834	24.27937	
12.835	24.27915	
12.836	24.2776	
12.837	24.27592	
12.838	24.27601	
12.838	24.27625	
12.839	24.27701	
12.84	24.27822	
12.841	24.27969	
12.842	24.27917	
12.843	24.27922	
12.843	24.27879	
12.844	24.27743	
12.845	24.27789	
12.846	24.27822	
12.847	24.27711	
12.848	24.27642	
12.848	24.2755	
12.849	24.27637	
12.85	24.27808	
12.851	24.2782	
12.852	24.27869	
12.853	24.27765	
12.853	24.27596	
12.854	24.27604	
12.855	24.27667	
12.856	24.27703	
12.857	24.27889	
12.858	24.27999	
12.858	24.27907	
12.859	24.27918	
12.86	24.27981	
12.861	24.27934	
12.862	24.27711	
12.863	24.27545	
12.863	24.27446	
12.864	24.27332	
12.865	24.27259	
12.866	24.27149	
12.867	24.27192	
12.868	24.27236	
12.868	24.27075	
12.869	24.26856	
12.87	24.26636	
12.871	24.2659	
12.872	24.26515	
12.873	24.26428	
12.873	24.26354	
12.874	24.26281	
12.875	24.26102	
12.876	24.25908	
12.877	24.25816	
12.878	24.25507	
12.878	24.2527	
12.879	24.25242	
12.88	24.25109	
12.881	24.2488	
12.882	24.24614	
12.883	24.24441	
12.883	24.24277	
12.884	24.24113	
12.885	24.24013	
12.886	24.23957	
12.887	24.23889	
12.888	24.23702	
12.888	24.23466	
12.889	24.23334	
12.89	24.23337	
12.891	24.2339	
12.892	24.23303	
12.893	24.23234	
12.893	24.23162	
12.894	24.23077	
12.895	24.2302	
12.896	24.22963	
12.897	24.23018	
12.898	24.22927	
12.898	24.22861	
12.899	24.22829	
12.9	24.22843	
12.901	24.229	
12.902	24.22935	
12.903	24.22979	
12.903	24.23088	
12.904	24.23223	
12.905	24.23417	
12.906	24.23426	
12.907	24.23369	
12.908	24.23287	
12.908	24.23244	
12.909	24.23301	
12.91	24.23373	
12.911	24.23431	
12.912	24.23421	
12.913	24.2336	
12.913	24.23297	
12.914	24.23149	
12.915	24.22985	
12.916	24.22915	
12.917	24.22877	
12.918	24.22817	
12.918	24.22764	
12.919	24.22836	
12.92	24.22893	
12.921	24.2271	
12.922	24.22572	
12.923	24.22561	
12.923	24.22509	
12.924	24.22435	
12.925	24.22254	
12.926	24.22063	
12.927	24.2199	
12.928	24.22051	
12.928	24.22234	
12.929	24.223	
12.93	24.22155	
12.931	24.21937	
12.932	24.21805	
12.933	24.21741	
12.933	24.21602	
12.934	24.21574	
12.935	24.21725	
12.936	24.21858	
12.937	24.21882	
12.938	24.21791	
12.938	24.21708	
12.939	24.21646	
12.94	24.21513	
12.941	24.21361	
12.942	24.21367	
12.943	24.2138	
12.943	24.21294	
12.944	24.21207	
12.945	24.2116	
12.946	24.2115	
12.947	24.21146	
12.948	24.21013	
12.948	24.20977	
12.949	24.20785	
12.95	24.2066	
12.951	24.20679	
12.952	24.20762	
12.953	24.20702	
12.953	24.20576	
12.954	24.20577	
12.955	24.20498	
12.956	24.20359	
12.957	24.20237	
12.958	24.20189	
12.958	24.20238	
12.959	24.20174	
12.96	24.20101	
12.961	24.20062	
12.962	24.20059	
12.963	24.20028	
12.963	24.19979	
12.964	24.19998	
12.965	24.20012	
12.966	24.20014	
12.967	24.19889	
12.968	24.19733	
12.968	24.19661	
12.969	24.1953	
12.97	24.19337	
12.971	24.19168	
12.972	24.1903	
12.973	24.18951	
12.973	24.18913	
12.974	24.18835	
12.975	24.18776	
12.976	24.18673	
12.977	24.18511	
12.978	24.18425	
12.978	24.18293	
12.979	24.18166	
12.98	24.18085	
12.981	24.18064	
12.982	24.18053	
12.983	24.1788	
12.983	24.17707	
12.984	24.17603	
12.985	24.17425	
12.986	24.1716	
12.987	24.1696	
12.988	24.16852	
12.988	24.16863	
12.989	24.16912	
12.99	24.17085	
12.991	24.17219	
12.992	24.17189	
12.993	24.17112	
12.993	24.16986	
12.994	24.16918	
12.995	24.17017	
12.996	24.16995	
12.997	24.16951	
12.998	24.16899	
12.998	24.16812	
12.999	24.16553	
13	24.16393	
13.001	24.16301	
13.002	24.1616	
13.003	24.16004	
13.003	24.16124	
13.004	24.16173	
13.005	24.16046	
13.006	24.15925	
13.007	24.16029	
13.008	24.16173	
13.008	24.16244	
13.009	24.16282	
13.01	24.16189	
13.011	24.16009	
13.012	24.15778	
13.013	24.15734	
13.013	24.15782	
13.014	24.15776	
13.015	24.1566	
13.016	24.1543	
13.017	24.15329	
13.017	24.15311	
13.018	24.15319	
13.019	24.15347	
13.02	24.15449	
13.021	24.15513	
13.022	24.1553	
13.022	24.15536	
13.023	24.15476	
13.024	24.1522	
13.025	24.15087	
13.026	24.1502	
13.027	24.14991	
13.027	24.14919	
13.028	24.14752	
13.029	24.14695	
13.03	24.14735	
13.031	24.1464	
13.032	24.14496	
13.032	24.14574	
13.033	24.14671	
13.034	24.14611	
13.035	24.14474	
13.036	24.14453	
13.037	24.14491	
13.037	24.14284	
13.038	24.13972	
13.039	24.138	
13.04	24.13664	
13.041	24.13568	
13.042	24.13584	
13.042	24.13486	
13.043	24.13388	
13.044	24.13314	
13.045	24.13217	
13.046	24.13091	
13.047	24.12903	
13.047	24.12799	
13.048	24.12645	
13.049	24.12585	
13.05	24.12482	
13.051	24.12124	
13.052	24.11901	
13.052	24.11837	
13.053	24.11766	
13.054	24.11437	
13.055	24.11211	
13.056	24.11167	
13.057	24.11161	
13.057	24.11073	
13.058	24.11126	
13.059	24.11221	
13.06	24.11349	
13.061	24.11279	
13.062	24.11288	
13.062	24.11095	
13.063	24.10916	
13.064	24.10918	
13.065	24.10802	
13.066	24.10803	
13.067	24.10875	
13.067	24.10992	
13.068	24.11024	
13.069	24.10985	
13.07	24.10933	
13.071	24.10994	
13.072	24.111	
13.072	24.11226	
13.073	24.11311	
13.074	24.11151	
13.075	24.11117	
13.076	24.11094	
13.077	24.11025	
13.077	24.10876	
13.078	24.10683	
13.079	24.10609	
13.08	24.10617	
13.081	24.10502	
13.082	24.10435	
13.082	24.10376	
13.083	24.10309	
13.084	24.10295	
13.085	24.10227	
13.086	24.10157	
13.087	24.10064	
13.087	24.09886	
13.088	24.09731	
13.089	24.09623	
13.09	24.09536	
13.091	24.09287	
13.092	24.09039	
13.092	24.08916	
13.093	24.08792	
13.094	24.08653	
13.095	24.08524	
13.096	24.08382	
13.097	24.08257	
13.097	24.0819	
13.098	24.08189	
13.099	24.08178	
13.1	24.08096	
13.101	24.07966	
13.102	24.07804	
13.102	24.07763	
13.103	24.07771	
13.104	24.07721	
13.105	24.07671	
13.106	24.07629	
13.107	24.07626	
13.107	24.07589	
13.108	24.07506	
13.109	24.07425	
13.11	24.07369	
13.111	24.07255	
13.112	24.07224	
13.112	24.07142	
13.113	24.06963	
13.114	24.06881	
13.115	24.068	
13.116	24.06811	
13.117	24.06763	
13.117	24.06622	
13.118	24.06547	
13.119	24.06539	
13.12	24.06592	
13.121	24.06601	
13.122	24.06477	
13.122	24.06426	
13.123	24.06284	
13.124	24.06143	
13.125	24.06156	
13.126	24.06021	
13.127	24.05967	
13.127	24.05975	
13.128	24.05858	
13.129	24.05839	
13.13	24.05809	
13.131	24.05785	
13.132	24.05714	
13.132	24.05682	
13.133	24.05765	
13.134	24.05703	
13.135	24.05516	
13.136	24.05373	
13.137	24.05218	
13.137	24.05166	
13.138	24.05174	
13.139	24.05139	
13.14	24.05062	
13.141	24.04852	
13.142	24.04648	
13.142	24.04559	
13.143	24.04482	
13.144	24.04432	
13.145	24.04347	
13.146	24.04267	
13.147	24.04218	
13.147	24.03988	
13.148	24.03748	
13.149	24.03549	
13.15	24.03372	
13.151	24.03177	
13.152	24.02951	
13.152	24.02838	
13.153	24.02837	
13.154	24.02762	
13.155	24.02809	
13.156	24.02789	
13.157	24.02626	
13.157	24.02538	
13.158	24.02495	
13.159	24.02457	
13.16	24.02348	
13.161	24.02208	
13.162	24.02049	
13.162	24.02022	
13.163	24.02068	
13.164	24.02125	
13.165	24.02127	
13.166	24.02055	
13.167	24.01691	
13.167	24.01393	
13.168	24.01368	
13.169	24.01202	
13.17	24.01273	
13.171	24.01387	
13.172	24.01493	
13.172	24.0163	
13.173	24.01673	
13.174	24.01536	
13.175	24.01407	
13.176	24.01256	
13.177	24.01145	
13.177	24.01107	
13.178	24.01128	
13.179	24.00949	
13.18	24.00753	
13.181	24.00663	
13.182	24.00563	
13.182	24.00575	
13.183	24.00391	
13.184	24.00175	
13.185	23.9996	
13.186	23.99814	
13.187	23.99664	
13.187	23.9973	
13.188	23.99791	
13.189	23.99809	
13.19	23.99871	
13.191	23.99718	
13.192	23.99419	
13.192	23.9897	
13.193	23.98627	
13.194	23.98465	
13.195	23.98256	
13.196	23.97938	
13.197	23.97716	
13.197	23.97609	
13.198	23.97431	
13.199	23.97251	
13.2	23.97209	
13.201	23.97077	
13.202	23.96909	
13.202	23.9672	
13.203	23.96572	
13.204	23.96568	
13.205	23.96504	
13.206	23.96313	
13.207	23.96142	
13.207	23.96099	
13.208	23.96066	
13.209	23.96078	
13.21	23.96014	
13.211	23.95802	
13.212	23.95753	
13.212	23.95679	
13.213	23.95788	
13.214	23.95959	
13.215	23.95872	
13.216	23.95863	
13.217	23.95965	
13.217	23.95906	
13.218	23.95847	
13.219	23.95793	
13.22	23.95708	
13.221	23.95562	
13.222	23.95553	
13.222	23.95589	
13.223	23.9554	
13.224	23.95409	
13.225	23.95326	
13.226	23.95116	
13.227	23.95096	
13.227	23.95056	
13.228	23.95032	
13.229	23.94863	
13.23	23.94613	
13.231	23.94518	
13.232	23.94421	
13.232	23.9439	
13.233	23.94451	
13.234	23.94501	
13.235	23.94382	
13.236	23.94277	
13.237	23.94193	
13.237	23.94032	
13.238	23.93968	
13.239	23.9396	
13.24	23.9397	
13.241	23.93942	
13.242	23.93896	
13.242	23.93656	
13.243	23.93355	
13.244	23.9322	
13.245	23.931	
13.246	23.93005	
13.247	23.9293	
13.247	23.92829	
13.248	23.92654	
13.249	23.92521	
13.25	23.92547	
13.251	23.92399	
13.252	23.92245	
13.252	23.92196	
13.253	23.91996	
13.254	23.91756	
13.255	23.91512	
13.256	23.91306	
13.257	23.91197	
13.257	23.91142	
13.258	23.91111	
13.259	23.91069	
13.26	23.91107	
13.261	23.90973	
13.262	23.90816	
13.262	23.90757	
13.263	23.90801	
13.264	23.90857	
13.265	23.90775	
13.266	23.90763	
13.267	23.90653	
13.267	23.90591	
13.268	23.90557	
13.269	23.90337	
13.27	23.90153	
13.271	23.89853	
13.272	23.89803	
13.272	23.89771	
13.273	23.89652	
13.274	23.89528	
13.275	23.89414	
13.276	23.89226	
13.277	23.89159	
13.277	23.89073	
13.278	23.88943	
13.279	23.88835	
13.28	23.88751	
13.281	23.88525	
13.282	23.88346	
13.282	23.88259	
13.283	23.88079	
13.284	23.87911	
13.285	23.87837	
13.286	23.87852	
13.287	23.87824	
13.287	23.87742	
13.288	23.87732	
13.289	23.87651	
13.29	23.87747	
13.291	23.87721	
13.292	23.87796	
13.292	23.87693	
13.293	23.87541	
13.294	23.874	
13.295	23.8732	
13.296	23.87299	
13.297	23.87208	
13.297	23.87151	
13.298	23.87168	
13.299	23.87051	
13.3	23.86904	
13.301	23.86744	
13.302	23.86578	
13.302	23.86462	
13.303	23.86316	
13.304	23.86223	
13.305	23.86186	
13.306	23.86013	
13.307	23.85771	
13.307	23.85565	
13.308	23.85417	
13.309	23.85292	
13.31	23.85053	
13.311	23.84859	
13.312	23.84778	
13.312	23.84574	
13.313	23.84402	
13.314	23.84249	
13.315	23.84233	
13.316	23.84184	
13.317	23.84055	
13.317	23.83888	
13.318	23.83826	
13.319	23.8348	
13.32	23.83289	
13.321	23.83121	
13.322	23.82937	
13.322	23.82931	
13.323	23.82839	
13.324	23.82862	
13.325	23.8281	
13.326	23.8268	
13.327	23.82691	
13.327	23.82575	
13.328	23.82382	
13.329	23.82358	
13.33	23.82347	
13.331	23.82403	
13.332	23.82438	
13.332	23.82344	
13.333	23.82346	
13.334	23.82329	
13.335	23.82199	
13.336	23.82042	
13.337	23.81885	
13.337	23.81736	
13.338	23.81612	
13.339	23.81493	
13.34	23.81425	
13.341	23.81436	
13.342	23.81444	
13.342	23.81437	
13.343	23.81419	
13.344	23.81343	
13.345	23.81189	
13.346	23.81049	
13.347	23.80932	
13.347	23.80714	
13.348	23.80635	
13.349	23.80533	
13.35	23.80293	
13.351	23.80099	
13.352	23.80031	
13.352	23.79856	
13.353	23.79639	
13.354	23.79439	
13.355	23.79342	
13.356	23.79275	
13.357	23.79042	
13.357	23.78858	
13.358	23.78856	
13.359	23.78904	
13.36	23.78782	
13.361	23.78662	
13.362	23.78537	
13.362	23.78248	
13.363	23.77884	
13.364	23.77523	
13.365	23.77347	
13.366	23.77226	
13.367	23.77185	
13.367	23.77015	
13.368	23.76972	
13.369	23.76981	
13.37	23.77103	
13.371	23.77185	
13.372	23.76953	
13.372	23.76559	
13.373	23.76344	
13.374	23.76281	
13.375	23.76137	
13.376	23.76028	
13.377	23.75909	
13.377	23.75893	
13.378	23.75816	
13.379	23.75736	
13.38	23.75567	
13.381	23.75527	
13.382	23.75414	
13.382	23.75151	
13.383	23.7523	
13.384	23.75348	
13.385	23.75242	
13.386	23.7524	
13.387	23.75274	
13.387	23.75107	
13.388	23.75055	
13.389	23.74882	
13.39	23.74596	
13.391	23.74292	
13.392	23.73956	
13.392	23.73828	
13.393	23.7383	
13.394	23.73838	
13.395	23.73788	
13.396	23.7374	
13.397	23.73657	
13.397	23.73502	
13.398	23.734	
13.399	23.73511	
13.4	23.73312	
13.401	23.72985	
13.402	23.7272	
13.402	23.72586	
13.403	23.72299	
13.404	23.71954	
13.405	23.71789	
13.406	23.71774	
13.407	23.71531	
13.407	23.71255	
13.408	23.71246	
13.409	23.71194	
13.41	23.71124	
13.411	23.71072	
13.412	23.7103	
13.412	23.71076	
13.413	23.71026	
13.414	23.70934	
13.415	23.70756	
13.416	23.70576	
13.417	23.70463	
13.417	23.70355	
13.418	23.70328	
13.419	23.70181	
13.42	23.6984	
13.421	23.6959	
13.422	23.694	
13.422	23.69317	
13.423	23.69247	
13.424	23.69234	
13.425	23.69254	
13.426	23.69087	
13.427	23.68789	
13.427	23.68654	
13.428	23.6854	
13.429	23.68261	
13.43	23.68059	
13.431	23.67898	
13.432	23.6772	
13.432	23.675	
13.433	23.674	
13.434	23.67488	
13.435	23.67361	
13.436	23.67301	
13.437	23.67236	
13.437	23.67004	
13.438	23.66834	
13.439	23.66658	
13.44	23.66605	
13.441	23.66564	
13.442	23.66533	
13.442	23.66676	
13.443	23.66618	
13.444	23.66721	
13.445	23.66727	
13.446	23.66651	
13.447	23.6675	
13.447	23.66852	
13.448	23.66665	
13.449	23.66574	
13.45	23.66551	
13.451	23.66364	
13.452	23.6627	
13.452	23.66261	
13.453	23.6625	
13.454	23.6619	
13.455	23.65939	
13.456	23.65766	
13.457	23.65587	
13.457	23.65408	
13.458	23.65261	
13.459	23.65142	
13.46	23.64941	
13.461	23.64752	
13.462	23.64748	
13.462	23.64816	
13.463	23.64621	
13.464	23.64328	
13.465	23.64073	
13.466	23.63931	
13.467	23.63642	
13.467	23.63252	
13.468	23.63116	
13.469	23.63193	
13.47	23.6309	
13.471	23.62941	
13.472	23.62863	
13.472	23.62769	
13.473	23.62623	
13.474	23.62503	
13.475	23.62136	
13.476	23.61914	
13.477	23.61897	
13.477	23.61781	
13.478	23.61846	
13.479	23.61881	
13.48	23.61858	
13.481	23.61711	
13.482	23.61512	
13.482	23.61118	
13.483	23.60776	
13.484	23.60603	
13.485	23.60715	
13.486	23.60464	
13.487	23.6032	
13.487	23.60319	
13.488	23.60328	
13.489	23.60089	
13.49	23.59886	
13.491	23.59851	
13.492	23.59763	
13.492	23.59615	
13.493	23.59497	
13.494	23.59245	
13.495	23.59056	
13.496	23.58862	
13.497	23.58751	
13.497	23.58477	
13.498	23.58367	
13.499	23.58128	
13.5	23.57981	
13.501	23.57916	
13.502	23.57911	
13.502	23.5794	
13.503	23.57856	
13.504	23.57735	
13.505	23.57572	
13.506	23.57407	
13.507	23.57286	
13.507	23.57097	
13.508	23.56999	
13.509	23.57038	
13.51	23.57154	
13.511	23.56857	
13.512	23.56512	
13.512	23.56158	
13.513	23.55996	
13.514	23.55844	
13.515	23.55791	
13.516	23.55645	
13.517	23.55624	
13.517	23.55503	
13.518	23.55467	
13.519	23.55252	
13.52	23.55058	
13.521	23.54891	
13.522	23.54682	
13.522	23.54438	
13.523	23.54254	
13.524	23.54233	
13.525	23.54115	
13.526	23.53956	
13.527	23.53781	
13.527	23.53612	
13.528	23.53515	
13.529	23.5325	
13.53	23.52876	
13.531	23.5252	
13.532	23.52505	
13.532	23.5241	
13.533	23.52579	
13.534	23.52312	
13.535	23.52214	
13.536	23.51936	
13.537	23.51863	
13.537	23.51682	
13.538	23.51525	
13.539	23.51335	
13.54	23.51202	
13.541	23.51019	
13.542	23.50809	
13.542	23.50558	
13.543	23.50536	
13.544	23.50466	
13.545	23.50257	
13.546	23.50019	
13.546	23.49913	
13.547	23.49766	
13.548	23.49768	
13.549	23.49667	
13.55	23.49712	
13.551	23.4962	
13.551	23.49509	
13.552	23.49233	
13.553	23.49027	
13.554	23.48927	
13.555	23.4902	
13.556	23.48849	
13.556	23.48695	
13.557	23.48565	
13.558	23.48375	
13.559	23.48278	
13.56	23.48087	
13.561	23.48042	
13.561	23.47852	
13.562	23.47719	
13.563	23.47689	
13.564	23.47561	
13.565	23.47425	
13.566	23.47347	
13.566	23.4732	
13.567	23.47165	
13.568	23.46947	
13.569	23.4661	
13.57	23.4638	
13.571	23.46255	
13.571	23.46247	
13.572	23.46205	
13.573	23.46223	
13.574	23.46206	
13.575	23.45872	
13.576	23.45607	
13.576	23.45622	
13.577	23.45665	
13.578	23.45552	
13.579	23.45393	
13.58	23.45207	
13.581	23.45162	
13.581	23.45013	
13.582	23.44918	
13.583	23.44812	
13.584	23.44549	
13.585	23.4426	
13.586	23.44066	
13.586	23.43964	
13.587	23.43644	
13.588	23.43576	
13.589	23.43475	
13.59	23.43514	
13.591	23.435	
13.591	23.43326	
13.592	23.43037	
13.593	23.42702	
13.594	23.42608	
13.595	23.42349	
13.596	23.42356	
13.596	23.42246	
13.597	23.41913	
13.598	23.41561	
13.599	23.41528	
13.6	23.41519	
13.601	23.41462	
13.601	23.41329	
13.602	23.41218	
13.603	23.41065	
13.604	23.40824	
13.605	23.40687	
13.606	23.40561	
13.606	23.40436	
13.607	23.40299	
13.608	23.40194	
13.609	23.40059	
13.61	23.39972	
13.611	23.39854	
13.611	23.3972	
13.612	23.39608	
13.613	23.39723	
13.614	23.39591	
13.615	23.39354	
13.616	23.39222	
13.616	23.39107	
13.617	23.39054	
13.618	23.39055	
13.619	23.38984	
13.62	23.38786	
13.621	23.38609	
13.621	23.38648	
13.622	23.38617	
13.623	23.38388	
13.624	23.38424	
13.625	23.38491	
13.626	23.38432	
13.626	23.38399	
13.627	23.38289	
13.628	23.38099	
13.629	23.37955	
13.63	23.37854	
13.631	23.37769	
13.631	23.37587	
13.632	23.37317	
13.633	23.37054	
13.634	23.36788	
13.635	23.36611	
13.636	23.36601	
13.636	23.36372	
13.637	23.36113	
13.638	23.35906	
13.639	23.35606	
13.64	23.35397	
13.641	23.35257	
13.641	23.35094	
13.642	23.34789	
13.643	23.34482	
13.644	23.3427	
13.645	23.33876	
13.646	23.33542	
13.646	23.33302	
13.647	23.33174	
13.648	23.33	
13.649	23.32763	
13.65	23.3263	
13.651	23.32464	
13.651	23.32183	
13.652	23.31836	
13.653	23.31642	
13.654	23.31673	
13.655	23.31608	
13.656	23.31583	
13.656	23.31382	
13.657	23.31284	
13.658	23.31148	
13.659	23.31153	
13.66	23.31087	
13.661	23.30966	
13.661	23.30839	
13.662	23.30821	
13.663	23.30733	
13.664	23.30547	
13.665	23.30546	
13.666	23.30569	
13.666	23.30627	
13.667	23.30423	
13.668	23.30072	
13.669	23.29949	
13.67	23.29951	
13.671	23.29858	
13.671	23.29928	
13.672	23.29884	
13.673	23.29877	
13.674	23.29895	
13.675	23.29708	
13.676	23.29435	
13.676	23.29222	
13.677	23.29109	
13.678	23.29035	
13.679	23.28868	
13.68	23.28583	
13.681	23.28348	
13.681	23.28218	
13.682	23.28011	
13.683	23.27798	
13.684	23.27592	
13.685	23.27526	
13.686	23.27324	
13.686	23.2712	
13.687	23.26892	
13.688	23.26838	
13.689	23.26908	
13.69	23.26689	
13.691	23.26453	
13.691	23.26203	
13.692	23.25885	
13.693	23.25656	
13.694	23.25448	
13.695	23.25154	
13.696	23.25031	
13.696	23.24946	
13.697	23.24877	
13.698	23.24792	
13.699	23.24456	
13.7	23.2424	
13.701	23.24035	
13.701	23.24001	
13.702	23.23987	
13.703	23.23908	
13.704	23.23862	
13.705	23.23885	
13.706	23.23778	
13.706	23.23685	
13.707	23.23476	
13.708	23.23358	
13.709	23.2309	
13.71	23.2296	
13.711	23.22843	
13.711	23.22889	
13.712	23.2298	
13.713	23.22882	
13.714	23.22743	
13.715	23.22738	
13.716	23.22598	
13.716	23.22433	
13.717	23.2217	
13.718	23.21956	
13.719	23.21691	
13.72	23.21693	
13.721	23.21755	
13.721	23.21698	
13.722	23.21615	
13.723	23.21383	
13.724	23.21231	
13.725	23.20993	
13.726	23.20694	
13.726	23.20441	
13.727	23.20317	
13.728	23.20275	
13.729	23.20056	
13.73	23.20082	
13.731	23.2007	
13.731	23.19937	
13.732	23.19555	
13.733	23.19383	
13.734	23.19089	
13.735	23.18937	
13.736	23.18821	
13.736	23.18791	
13.737	23.18601	
13.738	23.18454	
13.739	23.18357	
13.74	23.18299	
13.741	23.18155	
13.741	23.17955	
13.742	23.17933	
13.743	23.17528	
13.744	23.17376	
13.745	23.17302	
13.746	23.17088	
13.746	23.1698	
13.747	23.16662	
13.748	23.16525	
13.749	23.16462	
13.75	23.16485	
13.751	23.16329	
13.751	23.16033	
13.752	23.15821	
13.753	23.1597	
13.754	23.15688	
13.755	23.15586	
13.756	23.15469	
13.756	23.15351	
13.757	23.15149	
13.758	23.15196	
13.759	23.15099	
13.76	23.14859	
13.761	23.14661	
13.761	23.14522	
13.762	23.14275	
13.763	23.14067	
13.764	23.14219	
13.765	23.14074	
13.766	23.13862	
13.766	23.13795	
13.767	23.13626	
13.768	23.13699	
13.769	23.13345	
13.77	23.13308	
13.771	23.13041	
13.771	23.12901	
13.772	23.12707	
13.773	23.12544	
13.774	23.12208	
13.775	23.11975	
13.776	23.1185	
13.776	23.11749	
13.777	23.11462	
13.778	23.11256	
13.779	23.11062	
13.78	23.11056	
13.781	23.1105	
13.781	23.11086	
13.782	23.11012	
13.783	23.10848	
13.784	23.10632	
13.785	23.10311	
13.786	23.10158	
13.786	23.0996	
13.787	23.09793	
13.788	23.09787	
13.789	23.09811	
13.79	23.09733	
13.791	23.09437	
13.791	23.09339	
13.792	23.09137	
13.793	23.09044	
13.794	23.08892	
13.795	23.08929	
13.796	23.09036	
13.796	23.09092	
13.797	23.08884	
13.798	23.08829	
13.799	23.08594	
13.8	23.08422	
13.801	23.08175	
13.801	23.0817	
13.802	23.07748	
13.803	23.07578	
13.804	23.07551	
13.805	23.07368	
13.806	23.07367	
13.806	23.07254	
13.807	23.07126	
13.808	23.07051	
13.809	23.06845	
13.81	23.06564	
13.811	23.06493	
13.811	23.06296	
13.812	23.06115	
13.813	23.06141	
13.814	23.06023	
13.815	23.05912	
13.816	23.05641	
13.816	23.05511	
13.817	23.0522	
13.818	23.0516	
13.819	23.04931	
13.82	23.05036	
13.821	23.04967	
13.821	23.04993	
13.822	23.04818	
13.823	23.04901	
13.824	23.04835	
13.825	23.04697	
13.826	23.04637	
13.826	23.04474	
13.827	23.0425	
13.828	23.04237	
13.829	23.04075	
13.83	23.03922	
13.831	23.03636	
13.831	23.03477	
13.832	23.03366	
13.833	23.03152	
13.834	23.02955	
13.835	23.0286	
13.836	23.02824	
13.836	23.0281	
13.837	23.02579	
13.838	23.02368	
13.839	23.02262	
13.84	23.02227	
13.841	23.02014	
13.841	23.01703	
13.842	23.01404	
13.843	23.01128	
13.844	23.00943	
13.845	23.00706	
13.846	23.00517	
13.846	23.00437	
13.847	23.00326	
13.848	23.00287	
13.849	22.99987	
13.85	22.99867	
13.851	22.9971	
13.851	22.99632	
13.852	22.99568	
13.853	22.99473	
13.854	22.99279	
13.855	22.99298	
13.856	22.99003	
13.856	22.98756	
13.857	22.98353	
13.858	22.98209	
13.859	22.98049	
13.86	22.97778	
13.861	22.97743	
13.861	22.97548	
13.862	22.97559	
13.863	22.97287	
13.864	22.97208	
13.865	22.96968	
13.866	22.96825	
13.866	22.96743	
13.867	22.96543	
13.868	22.96426	
13.869	22.96211	
13.87	22.961	
13.871	22.95865	
13.871	22.95803	
13.872	22.95676	
13.873	22.95549	
13.874	22.95568	
13.875	22.95561	
13.876	22.95193	
13.876	22.95025	
13.877	22.9479	
13.878	22.94745	
13.879	22.94614	
13.88	22.94475	
13.881	22.94302	
13.881	22.94157	
13.882	22.94028	
13.883	22.93842	
13.884	22.93669	
13.885	22.93474	
13.886	22.93382	
13.886	22.93292	
13.887	22.93211	
13.888	22.93015	
13.889	22.92842	
13.89	22.92747	
13.891	22.92484	
13.891	22.92342	
13.892	22.92024	
13.893	22.91926	
13.894	22.91714	
13.895	22.91472	
13.896	22.91326	
13.896	22.91116	
13.897	22.91031	
13.898	22.91009	
13.899	22.91017	
13.9	22.9096	
13.901	22.90908	
13.901	22.9084	
13.902	22.90503	
13.903	22.90301	
13.904	22.9024	
13.905	22.90388	
13.906	22.90273	
13.906	22.90045	
13.907	22.89681	
13.908	22.89349	
13.909	22.89259	
13.91	22.89186	
13.911	22.89095	
13.911	22.89372	
13.912	22.89339	
13.913	22.89217	
13.914	22.88957	
13.915	22.88882	
13.916	22.8869	
13.916	22.88762	
13.917	22.8876	
13.918	22.88573	
